"";"PERNOME_P";"SERBASE";"TEMNOME_P";"FNTNOME_P";"SERCODIGOTROLL";"SERNOME_P";"QtdConsultas";"Posicao"
"1";"Diária";"Macroeconômico";"Financeiras";"Bacen/Boletim/M. Finan.";"BM366_TJOVER366";"Taxa de juros - Selic - fixada pelo Copom";317;1
"2";"Diária";"Macroeconômico";"Financeiras";"JP Morgan";"JPM366_EMBI366";"EMBI + Risco-Brasil";295;2
"3";"Diária";"Macroeconômico";"Financeiras";"Bacen Outras/SGS";"GM366_TJOVER366";"Taxa de juros - Over / Selic";238;3
"4";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_ERC366";"Taxa de câmbio - R$ / US$ - comercial - compra - média";179;4
"5";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_ERV366";"Taxa de câmbio - R$ / US$ - comercial - venda - média";163;5
"6";"Diária";"Macroeconômico";"Financeiras";"BM&FBovespa";"GM366_IBVSP366";"Índice de ações - Ibovespa - fechamento";162;6
"7";"Diária";"Macroeconômico";"Câmbio";"Valor Econômico";"GM366_ERTUR366";"Taxa de câmbio - R$ / US$ - turismo - venda - média";54;7
"8";"Diária";"Macroeconômico";"Câmbio";"Valor Econômico";"GM366_ERPV366";"Taxa de câmbio - R$ / US$ - paralelo - venda - média";47;8
"9";"Diária";"Macroeconômico";"Economia internacional";"EIA";"EIA366_PBRENT366";"Preço - pétroleo bruto - Brent (FOB)";46;9
"10";"Diária";"Macroeconômico";"Câmbio";"IPEA";"GM366_ERVV366";"Taxa de câmbio - R$ / US$ - comercial - venda - média - volatilidade";41;10
"11";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EUROC366";"Zona do Euro - taxa de câmbio - R$ / euro - compra - média";38;11
"12";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EREURO366";"Zona do Euro - taxa de câmbio - euro / US$ - média";36;12
"13";"Diária";"Macroeconômico";"Câmbio";"Bacen Outras/SGS";"GM366_EUROV366";"Zona do Euro - taxa de câmbio - R$ / euro - venda - média";35;13
"14";"Diária";"Macroeconômico";"Financeiras";"Bacen Outras/SGS";"GM366_TJTR366";"Taxa de juros - TR";35;13
"15";"Diária";"Macroeconômico";"Financeiras";"BM&FBovespa";"BMF366_FUT1DI1366";"Taxa de juros - DI de 1 dia - futuro: vencimento em t+1";34;15
"16";"Diária";"Macroeconômico";"Câmbio";"BM&FBovespa";"BMF366_FUT1DOL366";"Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+1";31;16
"17";"Diária";"Macroeconômico";"Financeiras";"IPEA";"GM366_TJOVERV366";"Taxa de juros - Over / Selic - volatilidade";30;17
"18";"Diária";"Macroeconômico";"Economia internacional";"EIA";"EIA366_PWTI366";"Preço - pétroleo bruto - WTI (FOB)";27;18
"19";"Diária";"Macroeconômico";"Economia internacional";"Valor Econômico";"GM366_DOW366";"índice de ações - Dow Jones - fechamento";24;19
"20";"Diária";"Macroeconômico";"Preços";"FGV/Conj. Econ. - IGP";"IGP366_IPCS366";"Inflação - IPC-S";15;20
"21";"Diária";"Macroeconômico";"Economia internacional";"Nasdaq";"SGS366_NASDAQ366";"índice de ações - NASDAQ - fechamento";12;21
"22";"Diária";"Macroeconômico";"Comércio exterior";"MDIC/SECEX";"SECEX366_XVTOT366";"Exportações - média semanal";11;22
"23";"Diária";"Macroeconômico";"Câmbio";"BM&FBovespa";"BMF366_FUT3DOL366";"Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+3";11;22
"24";"Diária";"Macroeconômico";"Financeiras";"IPEA";"GM366_IBVSPV366";"Índice de ações - Ibovespa - fechamento - volatilidade";10;24
"25";"Diária";"Macroeconômico";"Economia internacional";"Valor Econômico";"VALOR366_FEDFUND366";"taxa de juros básica - Federal Funds - fixada pelo FOMC";10;24
